stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage,mask_pixels,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched
ISIC_0012873,True,True,2000,3008,6016000,1.504,2000,3008,0.011774767287234042,70837,tiny,True,False,False,False,False,False,0
ISIC_0012876,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.011114239777828792,111545,tiny,True,False,False,False,False,False,0
ISIC_0012877,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.08060441855422916,808964,normal,True,False,False,False,False,False,0
ISIC_0012878,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.06192657716687073,621509,normal,True,False,False,False,False,False,0
ISIC_0012879,True,True,2000,3008,6016000,1.504,2000,3008,0.028867021276595746,173664,small,True,False,False,False,False,False,0
ISIC_0012880,True,True,2000,3008,6016000,1.504,2000,3008,0.07789876994680851,468639,normal,True,False,False,False,False,False,0
ISIC_0012883,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.030801225640240792,309128,small,True,False,False,False,False,False,0
ISIC_0012884,True,True,2000,3008,6016000,1.504,2000,3008,0.08906648936170213,535824,normal,True,False,False,False,False,False,0
ISIC_0012887,True,True,2000,3008,6016000,1.504,2000,3008,0.019459607712765958,117069,tiny,True,False,False,False,False,False,0
ISIC_0012888,True,True,2000,3008,6016000,1.504,2000,3008,0.04763946143617021,286599,small,True,False,False,False,False,False,0
ISIC_0012889,True,True,2000,3008,6016000,1.504,2000,3008,0.08264860372340425,497214,normal,True,False,False,False,False,False,0
ISIC_0012891,True,True,2000,3008,6016000,1.504,2000,3008,0.040229222074468086,242019,small,True,False,False,False,False,False,0
ISIC_0012897,True,True,2000,3008,6016000,1.504,2000,3008,0.010993351063829787,66136,tiny,True,False,False,False,False,False,0
ISIC_0012898,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03186566979772472,319811,small,True,False,False,False,False,False,0
ISIC_0012901,True,True,2000,3008,6016000,1.504,2000,3008,0.04073055186170213,245035,small,True,False,False,False,False,False,0
ISIC_0012902,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.15990595666258545,1604852,normal,True,False,False,False,False,False,0
ISIC_0012903,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03584356028721559,359734,small,True,False,False,False,False,False,0
ISIC_0012904,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.10756794587287012,1079576,normal,True,False,False,False,False,False,0
ISIC_0012905,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03746697961304969,376027,small,True,False,False,False,False,False,0
ISIC_0012907,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03868765782828283,388278,small,True,False,False,False,False,False,0
ISIC_0012911,True,True,2000,3008,6016000,1.504,2000,3008,0.023133311170212768,139170,small,True,False,False,False,False,False,0
ISIC_0012930,True,True,2000,3008,6016000,1.504,2000,3008,0.0541108710106383,325531,normal,True,False,False,False,False,False,0
ISIC_0012932,True,True,2000,3008,6016000,1.504,2000,3008,0.17521658909574467,1054103,normal,True,False,False,False,False,False,0
ISIC_0012939,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.01593089193704724,159886,tiny,True,False,False,False,False,False,0
ISIC_0012940,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03224081088664422,323576,small,True,False,False,False,False,False,0
ISIC_0012941,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.09657267514156719,969225,normal,True,False,False,False,False,False,0
ISIC_0012944,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.06893598628328743,691857,normal,True,False,False,False,False,False,0
ISIC_0012945,True,True,2000,3008,6016000,1.504,2000,3008,0.005794547872340425,34860,very_tiny,True,False,False,False,False,False,0
ISIC_0012949,True,True,2000,3008,6016000,1.504,2000,3008,0.01690874335106383,101723,tiny,True,False,False,False,False,False,0
ISIC_0012950,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.06906651346163657,693167,normal,True,False,False,False,False,False,0
ISIC_0012956,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.019542309936486073,196131,tiny,True,False,False,False,False,False,0
ISIC_0012957,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.024633168809305172,247224,small,True,False,False,False,False,False,0
ISIC_0012961,True,True,2000,3008,6016000,1.504,2000,3008,0.06862882313829788,412871,normal,True,False,False,False,False,False,0
ISIC_0012965,True,True,2000,3008,6016000,1.504,2000,3008,0.008537732712765957,51363,very_tiny,True,False,False,False,False,False,0
ISIC_0012966,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.011961271490154066,120046,tiny,True,False,False,False,False,False,0
ISIC_0012969,True,True,2000,3008,6016000,1.504,2000,3008,0.02394880319148936,144076,small,True,False,False,False,False,False,0
ISIC_0012976,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.010813030876951332,108522,tiny,True,False,False,False,False,False,0
ISIC_0012981,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.02005804174956637,201307,small,True,False,False,False,False,False,0
ISIC_0012986,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.057499115205081115,577074,normal,True,False,False,False,False,False,0
ISIC_0012987,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.024713976093000713,248035,small,True,False,False,False,False,False,0
ISIC_0012988,True,True,2000,3008,6016000,1.504,2000,3008,0.028626163563829788,172215,small,True,False,False,False,False,False,0
ISIC_0012989,True,True,2000,3008,6016000,1.504,2000,3008,0.03612034574468085,217300,small,True,False,False,False,False,False,0
ISIC_0012990,True,True,2000,3008,6016000,1.504,2000,3008,0.028077958776595746,168917,small,True,False,False,False,False,False,0
ISIC_0012999,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.3837249945796347,3851150,normal,True,False,False,False,False,False,0
ISIC_0013000,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.01284058626033058,128871,tiny,True,False,False,False,False,False,0
ISIC_0013001,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.014111980760891745,141631,tiny,True,False,False,False,False,False,0
ISIC_0013007,True,True,2000,3008,6016000,1.504,2000,3008,0.1329077460106383,799573,normal,True,False,False,False,False,False,0
ISIC_0013010,True,True,2000,3008,6016000,1.504,2000,3008,0.020146941489361702,121204,small,True,False,False,False,False,False,0
ISIC_0013012,True,True,2000,3008,6016000,1.504,2000,3008,0.05064561170212766,304684,normal,True,False,False,False,False,False,0
ISIC_0013015,True,True,2000,3008,6016000,1.504,2000,3008,0.06281399601063829,377889,normal,True,False,False,False,False,False,0
ISIC_0013023,True,True,2000,3008,6016000,1.504,2000,3008,0.03297273936170213,198364,small,True,False,False,False,False,False,0
ISIC_0013024,True,True,2000,3008,6016000,1.504,2000,3008,0.13743617021276597,826816,normal,True,False,False,False,False,False,0
ISIC_0013025,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.01251197661590654,125573,tiny,True,False,False,False,False,False,0
ISIC_0013026,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.006960585973370064,69858,very_tiny,True,False,False,False,False,False,0
ISIC_0013027,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.004795030481583512,48124,very_tiny,True,False,False,False,False,False,0
ISIC_0013031,True,True,2000,3008,6016000,1.504,2000,3008,0.05568367686170213,334993,normal,True,False,False,False,False,False,0
ISIC_0013032,True,True,2000,3008,6016000,1.504,2000,3008,0.04932413563829787,296734,small,True,False,False,False,False,False,0
ISIC_0013034,True,True,2000,3008,6016000,1.504,2000,3008,0.07515724734042553,452146,normal,True,False,False,False,False,False,0
ISIC_0013035,True,True,2000,3008,6016000,1.504,2000,3008,0.06492320478723404,390578,normal,True,False,False,False,False,False,0
ISIC_0013037,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.030583414638812367,306942,small,True,False,False,False,False,False,0
ISIC_0013039,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03550478745791246,356334,small,True,False,False,False,False,False,0
ISIC_0013044,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.018412901107029894,184796,tiny,True,False,False,False,False,False,0
ISIC_0013045,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.037050388672074275,371846,small,True,False,False,False,False,False,0
ISIC_0013047,True,True,2000,3008,6016000,1.504,2000,3008,0.09674983377659574,582047,normal,True,False,False,False,False,False,0
ISIC_0013048,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03569031540148965,358196,small,True,False,False,False,False,False,0
ISIC_0013052,True,True,2000,3008,6016000,1.504,2000,3008,0.24850548537234043,1495009,normal,True,False,False,False,False,False,0
ISIC_0013053,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.02115526716023875,212319,small,True,False,False,False,False,False,0
ISIC_0013054,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.01110078850372411,111410,tiny,True,False,False,False,False,False,0
ISIC_0013055,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.005373036711815121,53925,very_tiny,True,False,False,False,False,False,0
ISIC_0013056,True,True,2000,3008,6016000,1.504,2000,3008,0.05086502659574468,306004,normal,True,False,False,False,False,False,0
ISIC_0013063,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.16871006466176922,1693212,normal,True,False,False,False,False,False,0
ISIC_0013065,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.014185414753596571,142368,tiny,True,False,False,False,False,False,0
ISIC_0013070,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.040918775826446284,410670,small,True,False,False,False,False,False,0
ISIC_0013071,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03887916411590654,390200,small,True,False,False,False,False,False,0
ISIC_0013072,True,True,2000,3008,6016000,1.504,2000,3008,0.252656914893617,1519984,normal,True,False,False,False,False,False,0
ISIC_0013073,True,True,2000,3008,6016000,1.504,2000,3008,0.553067652925532,3327255,normal,True,False,False,False,False,False,0
ISIC_0013075,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.05737297214569942,575808,normal,True,False,False,False,False,False,0
ISIC_0013079,True,True,2000,3008,6016000,1.504,2000,3008,0.10213264627659574,614430,normal,True,False,False,False,False,False,0
ISIC_0013082,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.02539162139067442,254836,small,True,False,False,False,False,False,0
ISIC_0013084,True,True,2000,3008,6016000,1.504,2000,3008,0.2693464095744681,1620388,normal,True,False,False,False,False,False,0
ISIC_0013086,True,True,2000,3008,6016000,1.504,2000,3008,0.0502436835106383,302266,normal,True,False,False,False,False,False,0
ISIC_0013087,True,True,2000,3008,6016000,1.504,2000,3008,0.054405751329787234,327305,normal,True,False,False,False,False,False,0
ISIC_0013089,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.03719775485282114,373325,small,True,False,False,False,False,False,0
ISIC_0013090,True,True,2000,3008,6016000,1.504,2000,3008,0.016788896276595744,101002,tiny,True,False,False,False,False,False,0
ISIC_0013094,True,True,2000,3008,6016000,1.504,2000,3008,0.015100897606382979,90847,tiny,True,False,False,False,False,False,0
ISIC_0013096,True,True,2000,3008,6016000,1.504,2000,3008,0.100046875,601882,normal,True,False,False,False,False,False,0
ISIC_0013104,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.08648142966916642,867947,normal,True,False,False,False,False,False,0
ISIC_0013106,True,True,2000,3008,6016000,1.504,2000,3008,0.03722905585106383,223970,small,True,False,False,False,False,False,0
ISIC_0013109,True,True,2000,3008,6016000,1.504,2000,3008,0.01958194813829787,117805,tiny,True,False,False,False,False,False,0
ISIC_0013112,True,True,2000,3008,6016000,1.504,2000,3008,0.08149484707446808,490273,normal,True,False,False,False,False,False,0
ISIC_0013114,True,True,2000,3008,6016000,1.504,2000,3008,0.1316499335106383,792006,normal,True,False,False,False,False,False,0
ISIC_0013118,True,True,2000,3008,6016000,1.504,2000,3008,0.031080618351063828,186981,small,True,False,False,False,False,False,0
ISIC_0013120,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.024334650163248647,244228,small,True,False,False,False,False,False,0
ISIC_0013121,True,True,2000,3008,6016000,1.504,2000,3008,0.02454936835106383,147689,small,True,False,False,False,False,False,0
ISIC_0013124,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.035803903938373634,359336,small,True,False,False,False,False,False,0
ISIC_0013126,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.01817884893760841,182447,tiny,True,False,False,False,False,False,0
ISIC_0013128,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0469197379412815,470897,small,True,False,False,False,False,False,0
ISIC_0013129,True,True,2000,3008,6016000,1.504,2000,3008,0.059437666223404254,357577,normal,True,False,False,False,False,False,0
ISIC_0013134,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0370722096278441,372065,small,True,False,False,False,False,False,0
ISIC_0013136,True,True,2000,3008,6016000,1.504,2000,3008,0.04205069813829787,252977,small,True,False,False,False,False,False,0
ISIC_0013140,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.025676389845423937,257694,small,True,False,False,False,False,False,0
ISIC_0013141,True,True,2000,3008,6016000,1.504,2000,3008,0.07368666888297873,443299,normal,True,False,False,False,False,False,0
ISIC_0013146,True,True,2000,3008,6016000,1.504,2000,3008,0.15288597074468085,919762,normal,True,False,False,False,False,False,0
ISIC_0013147,True,True,2000,3008,6016000,1.504,2000,3008,0.039682347074468084,238729,small,True,False,False,False,False,False,0
ISIC_0013150,True,True,2000,3008,6016000,1.504,2000,3008,0.061687666223404256,371113,normal,True,False,False,False,False,False,0
ISIC_0013155,True,True,2000,3008,6016000,1.504,2000,3008,0.004209275265957447,25323,very_tiny,True,False,False,False,False,False,0
ISIC_0013159,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.1058741813654219,1062577,normal,True,False,False,False,False,False,0
ISIC_0013160,True,True,2000,3008,6016000,1.504,2000,3008,0.15635588430851063,940637,normal,True,False,False,False,False,False,0
ISIC_0013163,True,True,2000,3008,6016000,1.504,2000,3008,0.01737965425531915,104556,tiny,True,False,False,False,False,False,0
ISIC_0013164,True,True,2000,3008,6016000,1.504,2000,3008,0.010928025265957446,65743,tiny,True,False,False,False,False,False,0
ISIC_0013165,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.06911523696561575,693656,normal,True,False,False,False,False,False,0
ISIC_0013166,True,True,2000,3008,6016000,1.504,2000,3008,0.12264345079787234,737823,normal,True,False,False,False,False,False,0
ISIC_0013167,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.11455663006325885,1149716,normal,True,False,False,False,False,False,0
ISIC_0013169,True,True,2000,3008,6016000,1.504,2000,3008,0.6372333776595744,3833596,normal,True,True,False,False,False,True,1
ISIC_0013170,True,True,2000,3008,6016000,1.504,2000,3008,0.4294597739361702,2583630,normal,True,False,False,False,False,False,0
ISIC_0013172,True,True,2000,3008,6016000,1.504,2000,3008,0.024844747340425532,149466,small,True,False,False,False,False,False,0
ISIC_0013173,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.007889022803795531,79176,very_tiny,True,False,False,False,False,False,0
ISIC_0013176,True,True,2000,3008,6016000,1.504,2000,3008,0.04709375,283316,small,True,False,False,False,False,False,0
ISIC_0013177,True,True,2000,3008,6016000,1.504,2000,3008,0.16233161569148935,976587,normal,True,False,False,False,False,False,0
ISIC_0013178,True,True,2000,3008,6016000,1.504,2000,3008,0.2506929853723404,1508169,normal,True,False,False,False,False,False,0
ISIC_0013181,True,True,2000,3008,6016000,1.504,2000,3008,0.01701313164893617,102351,tiny,True,False,False,False,False,False,0
ISIC_0013184,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.23773722069176614,2385984,normal,True,False,False,False,False,False,0
ISIC_0013187,True,True,2000,3008,6016000,1.504,2000,3008,0.09982164228723404,600527,normal,True,False,False,False,False,False,0
ISIC_0013189,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.12498993645418835,1254427,normal,True,False,False,False,False,False,0
ISIC_0013190,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.06748922702402817,677337,normal,True,False,False,False,False,False,0
ISIC_0013191,True,True,2000,3008,6016000,1.504,2000,3008,0.11640292553191489,700280,normal,True,False,False,False,False,False,0
ISIC_0013192,True,True,2000,3008,6016000,1.504,2000,3008,0.012633976063829787,76006,tiny,True,False,False,False,False,False,0
ISIC_0013193,True,True,2000,3008,6016000,1.504,2000,3008,0.11669564494680851,702041,normal,True,False,False,False,False,False,0
ISIC_0013196,True,True,2000,3008,6016000,1.504,2000,3008,0.0029767287234042554,17908,very_tiny,True,False,False,False,False,False,0
ISIC_0013197,True,True,2000,3008,6016000,1.504,2000,3008,0.004635472074468085,27887,very_tiny,True,False,False,False,False,False,0
ISIC_0013198,True,True,2000,3008,6016000,1.504,2000,3008,0.1586559175531915,954474,normal,True,False,False,False,False,False,0
ISIC_0013200,True,True,2000,3008,6016000,1.504,2000,3008,0.03931499335106383,236519,small,True,False,False,False,False,False,0
ISIC_0013201,True,True,2000,3008,6016000,1.504,2000,3008,0.019690159574468086,118456,tiny,True,False,False,False,False,False,0
ISIC_0013203,True,True,2000,3008,6016000,1.504,2000,3008,0.26093550531914894,1569788,normal,True,False,False,False,False,False,0
ISIC_0013204,True,True,2000,3008,6016000,1.504,2000,3008,0.03467087765957447,208580,small,True,False,False,False,False,False,0
ISIC_0013205,True,True,2000,3008,6016000,1.504,2000,3008,0.0323091755319149,194372,small,True,False,False,False,False,False,0
ISIC_0013207,True,True,2000,3008,6016000,1.504,2000,3008,0.04280917553191489,257540,small,True,False,False,False,False,False,0
ISIC_0013208,True,True,2000,3008,6016000,1.504,2000,3008,0.00775249335106383,46639,very_tiny,True,False,False,False,False,False,0
ISIC_0013212,True,True,2000,3008,6016000,1.504,2000,3008,0.01842121010638298,110822,tiny,True,False,False,False,False,False,0
ISIC_0013213,True,True,2000,3008,6016000,1.504,2000,3008,0.05441539228723404,327363,normal,True,False,False,False,False,False,0
ISIC_0013216,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.04871363971150903,488901,small,True,False,False,False,False,False,0
ISIC_0013217,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.009225880171666156,92593,very_tiny,True,False,False,False,False,False,0
ISIC_0013219,True,True,2000,3008,6016000,1.504,2000,3008,0.015011801861702128,90311,tiny,True,False,False,False,False,False,0
ISIC_0013220,True,True,2000,3008,6016000,1.504,2000,3008,0.07056366356382979,424511,normal,True,False,False,False,False,False,0
ISIC_0013222,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0429365665812162,430921,small,True,False,False,False,False,False,0
ISIC_0013223,True,True,2000,3008,6016000,1.504,2000,3008,0.11059940159574468,665366,normal,True,False,False,False,False,False,0
ISIC_0013224,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0252052963345577,252966,small,True,False,False,False,False,False,0
ISIC_0013226,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.025661942180644833,257549,small,True,False,False,False,False,False,0
ISIC_0013227,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.02494503909039894,250354,small,True,False,False,False,False,False,0
ISIC_0013229,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05411856186064062,660908,normal,True,False,False,False,False,False,0
ISIC_0013230,True,True,2000,3008,6016000,1.504,2000,3008,0.035065990691489364,210957,small,True,False,False,False,False,False,0
ISIC_0013232,True,True,2000,3008,6016000,1.504,2000,3008,0.07778523936170213,467956,normal,True,False,False,False,False,False,0
ISIC_0013233,True,True,2000,3008,6016000,1.504,2000,3008,0.00892220744680851,53676,very_tiny,True,False,False,False,False,False,0
ISIC_0013235,True,True,2000,3008,6016000,1.504,2000,3008,0.06066655585106383,364970,normal,True,False,False,False,False,False,0
ISIC_0013238,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.054850609153402716,550493,normal,True,False,False,False,False,False,0
ISIC_0013242,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.10165496505458627,1020232,normal,True,False,False,False,False,False,0
ISIC_0013244,True,True,2000,3008,6016000,1.504,2000,3008,0.09683726728723405,582573,normal,True,False,False,False,False,False,0
ISIC_0013248,True,True,2000,3008,6016000,1.504,2000,3008,0.024671708776595743,148425,small,True,False,False,False,False,False,0
ISIC_0013249,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.029703203117028874,298108,small,True,False,False,False,False,False,0
ISIC_0013257,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03755523973356532,458633,small,True,False,False,False,False,False,0
ISIC_0013258,True,True,2000,3008,6016000,1.504,2000,3008,0.04211851728723404,253385,small,True,False,False,False,False,False,0
ISIC_0013269,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.02802454327729331,342242,small,True,False,False,False,False,False,0
ISIC_0013271,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03657482863072279,446660,small,True,False,False,False,False,False,0
ISIC_0013274,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03468794873071441,423617,small,True,False,False,False,False,False,0
ISIC_0013275,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.016013545116761698,195561,tiny,True,False,False,False,False,False,0
ISIC_0013277,True,True,2000,3008,6016000,1.504,2000,3008,0.2870925864361702,1727149,normal,True,False,False,False,False,False,0
ISIC_0013287,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.034693516922061046,423685,small,True,False,False,False,False,False,0
ISIC_0013288,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.036405244450150934,444589,small,True,False,False,False,False,False,0
ISIC_0013291,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05443881474823914,664819,normal,True,False,False,False,False,False,0
ISIC_0013294,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.037498984623930906,457946,small,True,False,False,False,False,False,0
ISIC_0013302,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.008511963095337917,103950,very_tiny,True,False,False,False,False,False,0
ISIC_0013304,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06780509430550898,828051,normal,True,False,False,False,False,False,0
ISIC_0013306,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.024111742463944322,294458,small,True,False,False,False,False,False,0
ISIC_0013310,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.23743169139380346,2899569,normal,True,False,False,False,False,False,0
ISIC_0013311,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03480504451932752,425047,small,True,False,False,False,False,False,0
ISIC_0013314,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04158980379003857,507904,small,True,False,False,False,False,False,0
ISIC_0013315,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.12434180702876069,1518490,normal,True,False,False,False,False,False,0
ISIC_0013319,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06656207747253899,812871,normal,True,False,False,False,False,False,0
ISIC_0013320,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.08415797155374811,1027756,normal,True,False,False,False,False,False,0
ISIC_0013321,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5309479256194449,6484055,normal,True,False,False,False,False,False,0
ISIC_0013325,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03728878540059534,455379,small,True,False,False,False,False,False,0
ISIC_0013326,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.034507391937782995,421412,small,True,False,False,False,False,False,0
ISIC_0013329,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.023082609686818717,281890,small,True,False,False,False,False,False,0
ISIC_0013330,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.016237582933297,198297,tiny,True,False,False,False,False,False,0
ISIC_0013333,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.029493481285636426,360181,small,True,False,False,False,False,False,0
ISIC_0013334,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.25810270103136007,3152008,normal,True,False,False,False,False,False,0
ISIC_0013335,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1393455442677763,1701719,normal,True,False,False,False,False,False,0
ISIC_0013340,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.01636589698977025,199864,tiny,True,False,False,False,False,False,0
ISIC_0013341,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.3594742448222371,4389980,normal,True,False,False,False,False,False,0
ISIC_0013342,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.02358554838168707,288032,small,True,False,False,False,False,False,0
ISIC_0013346,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.14068788780815025,1718112,normal,True,False,False,False,False,False,0
ISIC_0013355,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.004272849892042596,52181,very_tiny,True,False,False,False,False,False,0
ISIC_0013356,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.016605574873176255,202791,tiny,True,False,False,False,False,False,0
ISIC_0013359,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.29065262805529934,3549515,normal,True,False,False,False,False,False,0
ISIC_0013360,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.020718093608502432,253014,small,True,False,False,False,False,False,0
ISIC_0013364,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.026444077671683715,322941,small,True,False,False,False,False,False,0
ISIC_0013365,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0957376805404159,1169170,normal,True,False,False,False,False,False,0
ISIC_0013369,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.007586906365294315,92653,very_tiny,True,False,False,False,False,False,0
ISIC_0013371,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07798694160867013,952394,normal,True,False,False,False,False,False,0
ISIC_0013374,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5558012201544944,6787569,normal,True,False,False,False,False,False,0
ISIC_0013378,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03279869416086701,400545,small,True,False,False,False,False,False,0
ISIC_0013383,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.030425989565864498,371569,small,True,False,False,False,False,False,0
ISIC_0013385,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06916569823809324,844667,normal,True,False,False,False,False,False,0
ISIC_0013390,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05808516122861815,709349,normal,True,False,False,False,False,False,0
ISIC_0013393,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.28027785929901056,3422816,normal,True,False,False,False,False,False,0
ISIC_0013394,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.027119630298297837,331191,small,True,False,False,False,False,False,0
ISIC_0013395,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.031370698735955056,383106,small,True,False,False,False,False,False,0
ISIC_0013397,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.08727124559785343,1065776,normal,True,False,False,False,False,False,0
ISIC_0013398,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.00945192292575046,115429,very_tiny,True,False,False,False,False,False,0
ISIC_0013399,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.050660633149211806,618679,normal,True,False,False,False,False,False,0
ISIC_0013400,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.15763844488931747,1925116,normal,True,False,False,False,False,False,0
ISIC_0013403,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.037333249046201576,455922,small,True,False,False,False,False,False,0
ISIC_0013405,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.050764463540793225,619947,normal,True,False,False,False,False,False,0
ISIC_0013410,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04962830685057857,606072,small,True,False,False,False,False,False,0
