stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage_x,mask_pixels_x,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched,mask_pixels_y,mask_coverage_y,equivalent_diameter_px,centroid_x,centroid_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height
ISIC_0011150,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1211802164713541,95300,normal,True,False,False,False,False,False,0,95300,0.12118021647135417,348.33852588144913,396.982444910808,374.83589716684156,191,229,588,545,398,317
ISIC_0011151,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8335838317871094,655557,normal,True,False,True,True,True,True,3,655557,0.8335838317871094,913.6088310803202,518.0351685665777,442.4981046651931,0,9,1023,767,1024,759
ISIC_0011155,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3943227132161458,310108,normal,True,False,False,False,False,False,0,310108,0.3943227132161458,628.3643598571865,514.372525055787,365.7656235892012,114,90,898,657,785,568
ISIC_0011156,True,True,768,1024,786432,1.3333333333333333,768,1024,0.500726064046224,393787,normal,True,False,False,False,False,False,0,393787,0.500726064046224,708.0855743500397,425.7422667584252,402.88174063643544,67,3,759,765,693,763
ISIC_0011157,True,True,768,1024,786432,1.3333333333333333,768,1024,0.152472178141276,119909,normal,True,False,False,False,False,False,0,119909,0.15247217814127603,390.733771985029,540.8232326180687,389.2473375643196,325,191,759,583,435,393
ISIC_0011158,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6506334940592448,511679,normal,True,False,True,False,False,True,1,511679,0.6506334940592448,807.149265632165,505.18571409027925,415.0074245767366,38,30,959,767,922,738
ISIC_0011159,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6074409484863281,477711,normal,True,False,True,False,False,True,1,477711,0.6074409484863281,779.897772887562,610.026306700076,435.6442577206721,149,88,1022,767,874,680
ISIC_0011161,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5095367431640625,400716,normal,True,False,False,False,False,False,0,400716,0.5095367431640625,714.2880773246152,505.26415965421893,380.745687718983,18,113,936,652,919,540
ISIC_0011162,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1355603535970052,106609,normal,True,False,False,False,False,False,0,106609,0.13556035359700522,368.4274618220946,504.4742939151479,345.00423041206653,257,137,726,531,470,395
ISIC_0011163,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1210467020670573,95195,normal,True,False,False,False,False,False,0,95195,0.1210467020670573,348.14657611566975,507.0595199327696,396.82228058196335,327,226,736,541,410,316
ISIC_0011164,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0891469319661458,70108,normal,True,False,False,False,False,False,0,70108,0.08914693196614583,298.77128041746715,558.0059764934101,394.5665829862498,377,245,736,561,360,317
ISIC_0011165,True,True,768,1024,786432,1.3333333333333333,768,1024,0.319067637125651,250925,normal,True,False,False,False,False,False,0,250925,0.31906763712565106,565.2323705898934,554.9258583242005,451.6274225366145,173,238,942,662,770,425
ISIC_0011166,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1013755798339843,79725,normal,True,False,False,False,False,False,0,79725,0.10137557983398438,318.6048064672139,519.1117340859204,378.89407337723424,348,214,747,565,400,352
ISIC_0011167,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7870165506998698,618935,normal,True,False,True,False,False,True,1,618935,0.7870165506998698,887.7232212917819,496.61162480712835,413.29153465226557,44,5,981,767,938,763
ISIC_0011168,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0589205423990885,46337,normal,True,False,False,False,False,False,0,46337,0.05892054239908854,242.89524652490266,482.9918423721864,392.75447266763064,355,275,605,537,251,263
ISIC_0011169,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2258211771647135,177593,normal,True,False,False,False,False,False,0,177593,0.22582117716471353,475.5191168272331,591.4682898537668,385.22343222987394,349,115,845,663,497,549
ISIC_0011170,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2148996988932291,169004,normal,True,False,False,False,False,False,0,169004,0.21489969889322916,463.87775977990304,482.9970000710042,382.96574637286693,165,218,849,556,685,339
ISIC_0011171,True,True,768,1024,786432,1.3333333333333333,768,1024,0.087195078531901,68573,normal,True,False,False,False,False,False,0,68573,0.08719507853190105,295.4824111535648,493.11460779023815,340.6682221865749,325,189,668,483,344,295
ISIC_0011173,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0346794128417968,27273,small,True,False,False,False,False,False,0,27273,0.034679412841796875,186.34661817044628,466.4871117955487,426.46063872694606,355,316,565,519,211,204
ISIC_0011176,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2808837890625,220896,normal,True,False,False,False,False,False,0,220896,0.2808837890625,530.3334068996771,485.4205915906128,390.05537900188324,188,126,761,679,574,554
ISIC_0011177,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3844477335611979,302342,normal,True,False,False,False,False,False,0,302342,0.38444773356119794,620.4464444529589,508.28491575765196,424.6655608549259,154,114,851,736,698,623
ISIC_0011199,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0466651916503906,36699,small,True,False,False,False,False,False,0,36699,0.046665191650390625,216.16340590450488,557.5440747704297,333.1599771110929,426,222,705,439,280,218
ISIC_0011202,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1844202677408854,145034,normal,True,False,False,False,False,False,0,145034,0.1844202677408854,429.7243583171887,557.5184853206835,331.76342788587505,338,133,785,538,448,406
ISIC_0011203,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3795204162597656,298467,normal,True,False,False,False,False,False,0,298467,0.3795204162597656,616.4576118424282,575.2778866675378,410.2097317291359,306,43,840,763,535,721
ISIC_0011204,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1806271870930989,142051,normal,True,False,False,False,False,False,0,142051,0.18062718709309897,425.2822010961364,388.76745675848815,425.09959099196766,136,256,664,600,529,345
ISIC_0011205,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0963096618652343,75741,normal,True,False,False,False,False,False,0,75741,0.09630966186523438,310.542165184997,500.1486117162435,315.69551497867735,329,160,666,458,338,299
ISIC_0011207,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0596555074055989,46915,normal,True,False,False,False,False,False,0,46915,0.05965550740559896,244.40546892663872,510.7333262282852,367.1676009804966,394,246,650,493,257,248
ISIC_0011208,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0862515767415364,67831,normal,True,False,False,False,False,False,0,67831,0.08625157674153645,293.8794166982962,426.6150874968672,293.2435612035795,182,168,663,421,482,254
ISIC_0011210,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0428810119628906,33723,small,True,False,False,False,False,False,0,33723,0.042881011962890625,207.2135544965722,452.0530795006375,340.42451739169115,364,204,535,482,172,279
ISIC_0011211,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3899688720703125,306684,normal,True,False,False,False,False,False,0,306684,0.3899688720703125,624.8857467870096,545.6084014816554,430.9869246520849,163,176,987,698,825,523
ISIC_0011212,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5418268839518229,426110,normal,True,False,False,False,True,True,1,426110,0.5418268839518229,736.5732159175353,507.4454882542067,439.87651310694423,4,139,1023,738,1020,600
ISIC_0011213,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0394528706868489,31027,small,True,False,False,False,False,False,0,31027,0.03945287068684896,198.75815292585585,502.64872530376766,348.47310407064816,383,257,628,440,246,184
ISIC_0011214,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5194142659505209,408484,normal,True,False,False,False,False,False,0,408484,0.5194142659505209,721.1781903188686,505.1723592600934,437.109198891511,58,97,943,765,886,669
ISIC_0011218,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0880661010742187,69258,normal,True,False,False,False,False,False,0,69258,0.08806610107421875,296.95458304135985,447.1178636403015,243.48922868116318,305,103,600,393,296,291
ISIC_0011219,True,True,768,1024,786432,1.3333333333333333,768,1024,0.100964864095052,79402,normal,True,False,False,False,False,False,0,79402,0.10096486409505208,317.9587494173755,539.0018765270396,364.27598801037755,368,183,708,540,341,358
ISIC_0011220,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0374463399251302,29449,small,True,False,False,False,False,False,0,29449,0.03744633992513021,193.63788718354115,587.4954327820979,332.89945329213214,474,227,693,448,220,222
ISIC_0011223,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1003265380859375,78900,normal,True,False,False,False,False,False,0,78900,0.1003265380859375,316.95204697178457,523.4006970849176,410.7945627376426,367,214,668,594,302,381
ISIC_0011224,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2441584269205729,192014,normal,True,False,False,False,False,False,0,192014,0.2441584269205729,494.44900439052105,500.0183892841147,370.8433239242972,249,113,777,685,529,573
ISIC_0011225,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0236498514811197,18599,small,True,False,False,False,False,False,0,18599,0.023649851481119793,153.88626414507985,593.9894080326899,432.99919350502716,492,350,686,519,195,170
ISIC_0011227,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3507715861002604,275858,normal,True,False,False,False,False,False,0,275858,0.35077158610026044,592.6494025404502,425.38698170798017,339.1103393775058,115,55,738,631,624,577
ISIC_0011228,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3132298787434895,246334,normal,True,False,False,False,False,False,0,246334,0.31322987874348956,560.0376683873966,491.7371211444624,409.4417254621774,137,139,796,651,660,513
ISIC_0011229,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3747698465983073,294731,normal,True,True,False,False,False,True,1,294731,0.3747698465983073,612.5872707291095,499.3887137762909,439.89910121432763,73,0,809,765,737,766
ISIC_0011230,True,True,768,1024,786432,1.3333333333333333,768,1024,0.114362080891927,89938,normal,True,False,False,False,False,False,0,89938,0.11436208089192708,338.39713086016417,508.1825813338077,340.9628633058329,302,156,757,506,456,351
ISIC_0011292,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1181983947753906,92955,normal,True,False,False,False,False,False,0,92955,0.11819839477539062,344.0261354619109,466.25954494110056,381.0475606476252,292,170,666,571,375,402
ISIC_0011294,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1772333780924479,139382,normal,True,False,False,False,False,False,0,139382,0.1772333780924479,421.26793638286364,417.13136559957525,457.83742520555023,164,225,684,673,521,449
ISIC_0011295,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4636777242024739,364651,normal,True,False,True,False,False,True,1,364651,0.46367772420247394,681.3868748568774,516.1011350579047,382.10372657691875,209,3,814,767,606,765
ISIC_0011296,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1875445048014322,147491,normal,True,False,False,False,False,False,0,147491,0.18754450480143228,433.34902064333073,491.66099626417883,357.4948979937759,256,147,724,604,469,458
ISIC_0011297,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1239903767903645,97510,normal,True,False,False,False,False,False,0,97510,0.12399037679036458,352.3543500613065,490.9859706696749,394.2902779202133,246,197,705,581,460,385
ISIC_0011298,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0752309163411458,59164,normal,True,False,False,False,False,False,0,59164,0.07523091634114583,274.46301103192604,567.7299202217565,434.51222026908255,413,293,711,567,299,275
ISIC_0011300,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8829154968261719,694353,normal,True,True,True,False,False,True,2,694353,0.8829154968261719,940.2540601377344,512.9082613598558,386.7710458513177,17,0,1002,767,986,768
ISIC_0011301,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2786331176757812,219126,normal,True,False,False,False,False,False,0,219126,0.27863311767578125,528.2044002842434,565.0201938610662,374.6081113149512,285,116,843,628,559,513
ISIC_0011303,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1244964599609375,97908,normal,True,False,False,False,False,False,0,97908,0.1244964599609375,353.0727082994809,349.92955631817625,340.3225170568289,150,187,563,504,414,318
ISIC_0011304,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0817209879557291,64268,normal,True,False,False,False,False,False,0,64268,0.08172098795572917,286.056915772088,410.08789755399266,396.81511794361114,225,281,605,519,381,239
ISIC_0011305,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1307017008463541,102788,normal,True,False,False,False,False,False,0,102788,0.13070170084635416,361.7647665600368,554.143275479628,445.3109506946336,394,214,737,704,344,491
ISIC_0011306,True,True,768,1024,786432,1.3333333333333333,768,1024,0.15374755859375,120912,normal,True,False,False,False,False,False,0,120912,0.15374755859375,392.3645496639802,483.186499272198,350.8654310572979,236,195,787,519,552,325
ISIC_0011315,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3195813496907552,251329,normal,True,False,False,False,False,False,0,251329,0.3195813496907552,565.6872117511087,515.733838912342,347.803023129046,220,80,844,609,625,530
ISIC_0011317,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0475362141927083,37384,small,True,False,False,False,False,False,0,37384,0.047536214192708336,218.17146270852962,564.1547453456024,312.6575807832228,451,195,666,435,216,241
ISIC_0011322,True,True,768,1024,786432,1.3333333333333333,768,1024,0.406097412109375,319368,normal,True,False,True,False,False,True,1,319368,0.406097412109375,637.6770083066971,472.04564640164324,397.191600285564,161,14,786,767,626,754
ISIC_0011323,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1391105651855468,109401,normal,True,False,False,False,False,False,0,109401,0.13911056518554688,373.2206846271674,449.19594884873084,356.21629601191944,290,16,595,673,306,658
ISIC_0011324,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1510429382324218,118785,normal,True,False,False,False,False,False,0,118785,0.15104293823242188,388.898134890573,551.4394662625753,369.88004377657114,390,87,728,634,339,548
ISIC_0011326,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2088025410970052,164209,normal,True,False,False,False,False,False,0,164209,0.20880254109700522,457.2498139982305,384.6063614052823,382.54274735245934,154,106,625,719,472,614
ISIC_0011327,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3713785807291667,292064,normal,True,False,False,False,True,True,1,292064,0.3713785807291667,609.8093426584497,602.0850635477155,337.33215665059714,136,141,1023,549,888,409
ISIC_0011328,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2468770345052083,194152,normal,True,False,False,False,False,False,0,194152,0.24687703450520834,497.19413118964036,535.4797323746343,419.19012423256004,317,108,749,752,433,645
ISIC_0011329,True,True,768,1024,786432,1.3333333333333333,768,1024,0.884161631266276,695333,normal,True,False,True,False,False,True,1,695333,0.884161631266276,940.9173568169177,514.2913093438683,405.8725876666288,7,18,1021,767,1015,750
ISIC_0011330,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0876007080078125,68892,normal,True,False,False,False,False,False,0,68892,0.0876007080078125,296.16890234441365,445.38606804853976,427.24317772745746,269,298,632,556,364,259
ISIC_0011333,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3458735148111979,272006,normal,True,False,False,False,False,False,0,272006,0.34587351481119794,588.4970650778411,571.735947001169,454.1588457607553,241,106,911,729,671,624
ISIC_0011334,True,True,768,1024,786432,1.3333333333333333,768,1024,0.9566663106282552,752353,normal,True,False,True,False,True,True,2,752353,0.9566663106282552,978.7367323239349,531.4572175561206,374.17780616279856,2,1,1023,767,1022,767
ISIC_0011336,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3227933247884114,253855,normal,True,False,False,False,False,False,0,253855,0.32279332478841144,568.522844421176,448.05288452069095,415.9171613716492,121,145,776,688,656,544
ISIC_0011338,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1623179117838541,127652,normal,True,False,False,False,False,False,0,127652,0.16231791178385416,403.15204869197055,535.5588866606086,423.6522655344217,322,214,743,623,422,410
ISIC_0011339,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2021280924479166,158960,normal,True,False,False,False,False,False,0,158960,0.20212809244791666,449.88238244134595,576.0102352793156,403.551409159537,332,143,845,657,514,515
ISIC_0011341,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1223742167154948,96239,normal,True,False,False,False,False,False,0,96239,0.1223742167154948,350.0504257185918,608.6395847837156,423.5218154802107,371,256,832,598,462,343
ISIC_0011343,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1376787821451822,108275,normal,True,False,False,False,False,False,0,108275,0.13767878214518228,371.29504670302265,498.12873701223737,401.5821011313784,298,161,665,632,368,472
ISIC_0011344,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1653111775716146,130006,normal,True,False,False,False,False,False,0,130006,0.1653111775716146,406.85228308667456,503.9089580480901,407.914473178161,290,203,714,613,425,411
ISIC_0011345,True,True,768,1024,786432,1.3333333333333333,768,1024,0.116675059000651,91757,normal,True,False,False,False,False,False,0,91757,0.11667505900065105,341.8020493008553,546.8075133232342,340.3343832078207,407,47,691,611,285,565
ISIC_0011347,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7902234395345052,621457,normal,True,False,True,False,False,True,1,621457,0.7902234395345052,889.5300038517419,520.8759705015793,453.31795763825977,3,53,1021,767,1019,715
ISIC_0011348,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7595240275065104,597314,normal,True,False,False,False,False,False,0,597314,0.7595240275065104,872.0801599760994,502.5416665271532,403.0716423857469,13,36,1006,763,994,728
ISIC_0011349,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6387888590494791,502364,normal,True,False,False,False,False,False,0,502364,0.6387888590494791,799.7685356722502,469.8642060338719,391.29147789252414,18,7,1006,764,989,758
ISIC_0011352,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4283523559570312,336870,normal,True,False,False,False,False,False,0,336870,0.42835235595703125,654.9169454479967,490.4390714518954,399.5976815982427,104,53,912,692,809,640
ISIC_0011353,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0616467793782552,48481,normal,True,False,False,False,False,False,0,48481,0.06164677937825521,248.45105427086725,478.9652853695262,397.6663847692911,321,287,636,512,316,226
ISIC_0011356,True,True,768,1024,786432,1.3333333333333333,768,1024,0.9866498311360676,775933,normal,True,True,True,True,True,True,4,775933,0.9866498311360677,993.9560250156891,505.18477368535684,379.0777760450967,0,0,1023,767,1024,768
ISIC_0011357,True,True,768,1024,786432,1.3333333333333333,768,1024,0.128546396891276,101093,normal,True,False,False,False,False,False,0,101093,0.12854639689127603,358.7695713071439,426.2660916186086,355.89158497621,224,199,614,523,391,325
ISIC_0011358,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2514813741048177,197773,normal,True,False,False,False,False,False,0,197773,0.2514813741048177,501.8091315240361,465.7774974339268,379.6242914856932,123,149,791,602,669,454
ISIC_0011359,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1788787841796875,140676,normal,True,False,False,False,False,False,0,140676,0.1788787841796875,423.21891048860726,451.90320310500726,326.8398660752367,206,122,691,531,486,410
ISIC_0011360,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8290278116861979,651974,normal,True,False,False,True,False,True,1,651974,0.8290278116861979,911.108708628758,492.78878758968915,402.11360422348133,0,1,1018,766,1019,766
ISIC_0011361,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8213589986165365,645943,normal,True,False,True,True,True,True,3,645943,0.8213589986165365,906.8848721005688,504.0658448191249,383.96847399847974,0,8,1023,767,1024,760
ISIC_0011362,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1757125854492187,138186,normal,True,False,False,False,False,False,0,138186,0.17571258544921875,419.45664821143697,498.10537970561415,357.2339744981402,278,62,708,622,431,561
ISIC_0011363,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5929692586263021,466330,normal,True,False,False,False,False,False,0,466330,0.5929692586263021,770.5516185800589,484.70011150901723,389.38846524993033,22,59,963,731,942,673
ISIC_0011366,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4048487345377604,318386,normal,True,False,False,False,False,False,0,318386,0.40484873453776044,636.6958816342772,534.887250067528,354.51468657541477,178,65,873,645,696,581
ISIC_0011367,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0529925028483072,41675,normal,True,False,False,False,False,False,0,41675,0.05299250284830729,230.35246477265642,493.71877624475104,379.31532093581285,376,269,613,493,238,225
ISIC_0011372,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0418561299641927,32917,small,True,False,False,False,False,False,0,32917,0.04185612996419271,204.72231459723034,441.4549928608318,403.21751678464017,323,302,567,502,245,201
ISIC_0011373,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7632967631022135,600281,normal,True,False,True,False,False,True,1,600281,0.7632967631022135,874.2433912550716,476.09655311429145,431.6502671248965,1,3,1022,767,1022,765
ISIC_0011374,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6377423604329427,501541,normal,True,False,True,False,False,True,1,501541,0.6377423604329427,799.113155007486,412.08800676315593,402.8095828656082,4,16,828,767,825,752
ISIC_0011378,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2068188985188802,162649,normal,True,False,False,False,False,False,0,162649,0.20681889851888022,455.0726740990163,502.0770554998801,336.7741148116496,304,30,703,644,400,615
ISIC_0011382,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3095906575520833,243472,normal,True,False,False,False,False,False,0,243472,0.3095906575520833,556.7748004676214,587.2983135637774,475.13745317736743,224,183,923,720,700,538
ISIC_0011383,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1317125956217447,103583,normal,True,False,False,False,False,False,0,103583,0.13171259562174478,363.16108238948505,623.9027253506849,342.118233686995,416,181,834,519,419,339
ISIC_0011384,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2599220275878906,204411,normal,True,False,False,False,False,False,0,204411,0.2599220275878906,510.16092419829585,501.48156899579766,361.6960975681348,153,155,843,550,691,396
ISIC_0011385,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2425409952799479,190742,normal,True,False,False,False,False,False,0,190742,0.2425409952799479,492.80854014705795,478.36285663356784,468.557821560013,193,250,738,716,546,467
ISIC_0011386,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0925877888997395,72814,normal,True,False,False,False,False,False,0,72814,0.09258778889973958,304.4826172548215,482.7280742714313,443.6083994836158,323,296,629,589,307,294
ISIC_0011387,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6165733337402344,484893,normal,True,True,False,False,False,True,1,484893,0.6165733337402344,785.7384695719481,646.4055637016827,359.2169406446371,140,0,1021,765,882,766
ISIC_0011390,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7651621500651041,601748,normal,True,False,True,False,True,True,2,601748,0.7651621500651041,875.3110016247338,499.61838842837864,378.16868190671175,1,1,1023,767,1023,767
ISIC_0011393,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0424906412760416,33416,small,True,False,False,False,False,False,0,33416,0.042490641276041664,206.268205564673,539.2531422073258,335.6807517356955,432,210,665,458,234,249
ISIC_0011397,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3664906819661458,288220,normal,True,False,False,False,False,False,0,288220,0.3664906819661458,605.7830482801319,496.44514259940325,355.33019221428077,68,81,915,602,848,522
ISIC_0011398,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3930066426595052,309073,normal,True,False,False,False,False,False,0,309073,0.3930066426595052,627.3148856913336,535.8748903980613,427.6368430759076,222,115,838,766,617,652
ISIC_0011402,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7151781717936198,562439,normal,True,False,True,True,False,True,2,562439,0.7151781717936198,846.2384866580462,455.07058543237576,462.56879057106636,0,73,1020,767,1021,695
ISIC_0012086,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.472066267372757,5764979,normal,True,False,False,False,False,False,0,5764979,0.472066267372757,2709.280206506476,2129.6982355009445,1474.6227599441386,746,110,3588,2745,2843,2636
ISIC_0012089,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0150728483198473,184073,tiny,True,False,False,False,False,False,0,184073,0.015072848319847391,484.11674492629936,2420.705263672565,1294.9017998294155,2206,984,2651,1559,446,576
ISIC_0012090,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.188426612548214,2301108,normal,True,False,False,False,False,False,0,2301108,0.188426612548214,1711.6838791980372,2480.519781774693,1087.4033013661244,1601,179,3375,2114,1775,1936
ISIC_0012092,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1061734537460171,1296614,normal,True,False,False,False,False,False,0,1296614,0.10617345374601711,1284.8736198775498,2021.3975547078776,1699.2456027776964,1307,977,2697,2413,1391,1437
ISIC_0012094,True,True,2000,3008,6016000,1.504,2000,3008,0.0205222739361702,123462,small,True,False,False,False,False,False,0,123462,0.02052227393617021,396.48039128321676,1588.5408465762746,1069.1308256791563,1364,891,1809,1250,446,360
ISIC_0012095,True,True,2000,3008,6016000,1.504,2000,3008,0.0472313829787234,284144,small,True,False,False,False,False,False,0,284144,0.0472313829787234,601.4843116817163,1694.3432590517484,918.552205923757,1348,647,2052,1184,705,538
ISIC_0012097,True,True,2000,3008,6016000,1.504,2000,3008,0.0312032912234042,187719,small,True,False,False,False,False,False,0,187719,0.031203291223404254,488.8877724980857,1386.4238249724322,972.7891209733698,1129,750,1668,1218,540,469
ISIC_0012099,True,True,2000,3008,6016000,1.504,2000,3008,0.0147032912234042,88455,tiny,True,False,False,False,False,False,0,88455,0.014703291223404255,335.59559581369484,1490.390831496241,940.8983324854446,1293,782,1668,1093,376,312
ISIC_0012102,True,True,2000,3008,6016000,1.504,2000,3008,0.0384453125,231287,small,True,False,False,False,False,False,0,231287,0.0384453125,542.6635740338221,1632.060556797399,1005.0945491964529,1317,766,1950,1234,634,469
ISIC_0012105,True,True,2000,3008,6016000,1.504,2000,3008,0.0296743683510638,178521,small,True,False,False,False,False,False,0,178521,0.02967436835106383,476.75989425041405,1549.0361918205701,1012.6491505201069,1317,750,1762,1281,446,532
ISIC_0012107,True,True,2000,3008,6016000,1.504,2000,3008,0.151516954787234,911526,normal,True,False,False,False,False,False,0,911526,0.15151695478723404,1077.3072677997973,1485.927148539921,944.7199333864311,776,422,2209,1484,1434,1063
ISIC_0012108,True,True,2000,3008,6016000,1.504,2000,3008,0.0597056183510638,359189,normal,True,False,False,False,False,False,0,359189,0.05970561835106383,676.2644740291171,1432.952565362525,1059.454426499698,1058,719,1786,1437,729,719
ISIC_0012109,True,True,2000,3008,6016000,1.504,2000,3008,0.0215118018617021,129415,small,True,False,False,False,False,False,0,129415,0.021511801861702127,405.92646585545646,1525.2242243943901,998.7984236757717,1317,782,1739,1203,423,422
ISIC_0012116,True,True,2000,3008,6016000,1.504,2000,3008,0.0442014627659574,265916,small,True,False,False,False,False,False,0,265916,0.04420146276595745,581.8717786401016,1537.0673520961507,875.1171121707607,1225,576,1859,1175,635,600
ISIC_0012118,True,True,2000,3008,6016000,1.504,2000,3008,0.0406067154255319,244290,small,True,False,False,False,False,False,0,244290,0.04060671542553192,557.7093224820192,1518.5865487739982,946.6171476523804,1199,719,1856,1218,658,500
ISIC_0012126,True,True,2000,3008,6016000,1.504,2000,3008,0.0125167885638297,75301,tiny,True,False,False,False,False,False,0,75301,0.012516788563829788,309.63883955037437,1503.5823030238641,880.3632488280368,1317,750,1692,1015,376,266
ISIC_0012127,True,True,2000,3008,6016000,1.504,2000,3008,0.0177134308510638,106564,tiny,True,False,False,False,False,False,0,106564,0.01771343085106383,368.3496964097539,1380.271864794865,1088.2110187305282,1202,880,1581,1294,380,415
ISIC_0012134,True,True,2000,3008,6016000,1.504,2000,3008,0.804710272606383,4841137,normal,True,False,False,False,False,False,0,4841137,0.804710272606383,2482.7257339224066,1431.5820171996786,999.0507515073422,83,11,2787,1994,2705,1984
