stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage_x,mask_pixels_x,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched,dx,label,label_name,mask_pixels_y,mask_coverage_y,equivalent_diameter_px,centroid_x,centroid_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,dataset,safe_id,image_path,xai_gradcam_path,xai_shap_path,xai_lime_path,model_prob_malignant,dx_xai,label_name_xai,pseudo_npz_path,preview_png_path,mask_pixels_224,asymmetry_mean,border_irregularity_mean,border_w8_dil2_sigma5_mean,border_w12_dil4_sigma8_mean,border_w16_dil6_sigma10_mean,border_w16_dil6_sigma10_dist_mean,colour_heterogeneity_mean
ISIC_0014090,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0113547704332969,138667,tiny,True,False,False,False,False,False,0,,,,138667,0.0113547704332969,420.1860396893152,2226.066886858445,1345.0681056055157,1962,1143,2479,1576,518,434,isic2018,isic2018_ISIC_0014090,../data/isic2018/images/ISIC_0014090.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014090.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014090.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014090.npy,0.0976845622062683,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014090.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014090.png,569,0.1511423587799072,0.113124132156372,0.113124132156372,0.1917345225811004,0.2777316272258758,0.2426574975252151,0.2742445468902588
ISIC_0013340,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0163658969897702,199864,tiny,True,False,False,False,False,False,0,,,,199864,0.0163658969897702,504.4549022152016,2004.9488852419645,1744.2095775127086,1652,1502,2370,2035,719,534,isic2018,isic2018_ISIC_0013340,../data/isic2018/images/ISIC_0013340.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013340.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013340.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013340.npy,0.2154516875743866,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013340.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013340.png,820,0.2378048747777938,0.1265272498130798,0.1265272498130798,0.2103780061006546,0.3264342844486236,0.2983215749263763,0.357731819152832
ISIC_0013275,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0160135451167616,195561,tiny,True,False,False,False,False,False,0,,,,195561,0.0160135451167616,498.9949885599585,2232.465731919964,1393.2481374098109,1977,1158,2479,1624,503,467,isic2018,isic2018_ISIC_0013275,../data/isic2018/images/ISIC_0013275.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013275.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013275.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013275.npy,0.1394692361354828,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013275.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013275.png,817,0.0648714825510978,0.1608796715736389,0.1608796715736389,0.3199940323829651,0.3723522424697876,0.3130121827125549,0.3054232895374298
ISIC_0012677,True,True,2000,3008,6016000,1.504,2000,3008,0.0103191489361702,62080,tiny,True,False,False,False,False,False,0,,,,62080,0.0103191489361702,281.1453555319008,1477.0115012886597,974.2495972938144,1317,844,1621,1109,305,266,isic2018,isic2018_ISIC_0012677,../data/isic2018/images/ISIC_0012677.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012677.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012677.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012677.npy,0.2849377393722534,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012677.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012677.png,519,0.1001926809549331,0.247853398323059,0.247853398323059,0.3760753273963928,0.465469479560852,0.3886535167694092,0.3050295412540436
ISIC_0013065,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0141854147535965,142368,tiny,True,False,False,False,False,False,0,,,,142368,0.0141854147535965,425.7564650182727,1750.0081970667566,1454.8823682288155,1459,1266,2028,1680,570,415,isic2018,isic2018_ISIC_0013065,../data/isic2018/images/ISIC_0013065.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013065.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013065.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013065.npy,0.3872322738170624,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013065.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013065.png,714,0.1456582695245742,0.1673235744237899,0.1673235744237899,0.2649392187595367,0.3586329519748688,0.2999733984470367,0.3223715722560882
ISIC_0016038,True,True,2000,3008,6016000,1.504,2000,3008,0.017797539893617,107070,tiny,True,False,False,False,False,False,0,,,,107070,0.017797539893617,369.22318190329526,1574.6105258242271,949.5943214719342,1350,770,1802,1108,453,339,isic2018,isic2018_ISIC_0016038,../data/isic2018/images/ISIC_0016038.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0016038.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0016038.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0016038.npy,0.1817467212677002,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0016038.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0016038.png,902,0.1374722868204116,0.1244998350739479,0.1244998350739479,0.2612840533256531,0.3342256844043731,0.2879869043827057,0.4375063180923462
ISIC_0013126,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0181788489376084,182447,tiny,True,False,False,False,False,False,0,,,,182447,0.0181788489376084,481.9737910076608,2023.804376065378,1144.041305146152,1755,932,2298,1377,544,446,isic2018,isic2018_ISIC_0013126,../data/isic2018/images/ISIC_0013126.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013126.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013126.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013126.npy,0.0559566840529441,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013126.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013126.png,906,0.0739514380693435,0.1543750315904617,0.1543750315904617,0.2548790872097015,0.3119998574256897,0.2590428292751312,0.3217992186546325
ISIC_0013480,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0185435279244464,186107,tiny,True,False,False,False,False,False,0,,,,186107,0.0185435279244464,486.7841328063466,1633.745726920535,1223.3938379534354,1362,993,1905,1437,544,445,isic2018,isic2018_ISIC_0013480,../data/isic2018/images/ISIC_0013480.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013480.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013480.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013480.npy,0.150228202342987,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013480.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013480.png,926,0.0539956800639629,0.1555196940898895,0.1555196940898895,0.2642885744571686,0.3611294627189636,0.304324597120285,0.4341370761394501
ISIC_0016051,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0286602178276454,350005,small,True,False,False,False,False,False,0,,,,350005,0.0286602178276454,667.5628860676952,1909.0723103955656,1432.686030199569,1541,1118,2282,1736,742,619,isic2018,isic2018_ISIC_0016051,../data/isic2018/images/ISIC_0016051.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0016051.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0016051.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0016051.npy,0.6143485903739929,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0016051.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0016051.png,1438,0.061196107417345,0.1337680220603943,0.1337680220603943,0.2423349916934967,0.2701623141765594,0.2326122671365738,0.3727422058582306
ISIC_0010256,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0323193868001302,25417,small,True,False,False,False,False,False,0,,,,25417,0.0323193868001302,179.89421755168684,519.1894007947436,400.3332415312586,434,306,617,498,184,193,isic2018,isic2018_ISIC_0010256,../data/isic2018/images/ISIC_0010256.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0010256.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0010256.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0010256.npy,0.2336778342723846,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0010256.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0010256.png,1617,0.0940012335777282,0.0887885689735412,0.0887885689735412,0.1399140954017639,0.2216085344552993,0.1918569803237915,0.3747397661209106
ISIC_0012810,True,True,2592,3872,10036224,1.4938271604938271,2592,3872,0.0241103626224364,241977,small,True,False,False,False,False,False,0,,,,241977,0.0241103626224364,555.0627760140113,1888.9560578071469,1515.4032490691263,1562,1230,2182,1892,621,663,isic2018,isic2018_ISIC_0012810,../data/isic2018/images/ISIC_0012810.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012810.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012810.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012810.npy,1.4570339772035368e-05,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012810.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012810.png,1213,0.2497939020395279,0.0982247442007064,0.0982247442007064,0.0959377586841583,0.1475358456373214,0.1350127756595611,0.2970946729183197
ISIC_0003559,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.047890785494927,584853,small,True,False,False,False,False,False,0,,,,584853,0.047890785494927,862.9356682030209,2117.762171007073,1758.462759018078,1636,1324,2612,2211,977,888,isic2018,isic2018_ISIC_0003559,../data/isic2018/images/ISIC_0003559.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0003559.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0003559.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0003559.npy,0.1456173062324524,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0003559.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0003559.png,2399,0.0821175500750541,0.0655104592442512,0.0655104592442512,0.1269838213920593,0.1667464971542358,0.1419807970523834,0.3210552632808685
ISIC_0014600,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0457935175619834,229797,small,True,False,False,False,False,False,0,,,,229797,0.0457935175619834,540.9127726921469,1207.6798217557234,930.7171068377742,883,612,1587,1210,705,599,isic2018,isic2018_ISIC_0014600,../data/isic2018/images/ISIC_0014600.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014600.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014600.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014600.npy,0.3589061796665191,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014600.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014600.png,2305,0.2112798243761062,0.042055856436491,0.042055856436491,0.0934349596500396,0.1199189871549606,0.1062528267502784,0.3163234293460846
ISIC_0013559,True,True,2000,3008,6016000,1.504,2000,3008,0.047501329787234,285768,small,True,False,False,False,False,False,0,,,,285768,0.047501329787234,603.2007279669663,1458.1223439993282,989.1458070882674,1176,625,1739,1343,564,719,isic2018,isic2018_ISIC_0013559,../data/isic2018/images/ISIC_0013559.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013559.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013559.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013559.npy,0.0284937173128128,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013559.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013559.png,2391,0.0957758277654647,0.0654077306389808,0.0654077306389808,0.0896541029214859,0.1283594220876693,0.1109724789857864,0.3659296631813049
ISIC_0012550,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0428589419912376,523403,small,True,False,False,False,False,False,0,,,,523403,0.0428589419912376,816.3439210486096,1960.0562816797,1598.5937375215656,1508,1158,2412,2047,905,890,isic2018,isic2018_ISIC_0012550,../data/isic2018/images/ISIC_0012550.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012550.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012550.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012550.npy,0.4400095641613006,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012550.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012550.png,2145,0.1118881106376648,0.1085420772433281,0.1085420772433281,0.1661910712718963,0.2210414111614227,0.1904646903276443,0.3361934721469879
ISIC_0012529,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0227947014401308,278374,small,True,False,False,False,False,False,0,,,,278374,0.0227947014401308,595.3459372718572,2246.83973359581,1416.9098299410146,1977,1091,2512,1757,536,667,isic2018,isic2018_ISIC_0012529,../data/isic2018/images/ISIC_0012529.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012529.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012529.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012529.npy,0.0791200622916221,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012529.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012529.png,1140,0.084210529923439,0.1110441610217094,0.1110441610217094,0.199311152100563,0.2621314823627472,0.2252111881971359,0.3680741488933563
ISIC_0012685,True,True,2000,3008,6016000,1.504,2000,3008,0.0412109375,247925,small,True,False,False,False,False,False,0,,,,247925,0.0412109375,561.8433181310118,1524.0083412322274,958.838124432792,1246,688,1833,1234,588,547,isic2018,isic2018_ISIC_0012685,../data/isic2018/images/ISIC_0012685.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012685.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012685.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012685.npy,0.5234631896018982,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012685.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012685.png,2069,0.1077815368771553,0.101690262556076,0.101690262556076,0.1588471829891204,0.2116548717021942,0.1802672296762466,0.3689640760421753
ISIC_0012770,True,True,2000,3008,6016000,1.504,2000,3008,0.0222707779255319,133981,small,True,False,False,False,False,False,0,,,,133981,0.0222707779255319,413.02531089893495,1504.6299997760875,992.5028474186638,1270,813,1739,1171,470,359,isic2018,isic2018_ISIC_0012770,../data/isic2018/images/ISIC_0012770.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012770.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012770.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012770.npy,0.466088205575943,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012770.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012770.png,1115,0.0959641262888908,0.1178777888417244,0.1178777888417244,0.2348254323005676,0.3592416048049927,0.3057051599025726,0.4590093791484833
ISIC_0010189,True,True,768,1024,786432,1.3333333333333333,768,1024,0.9819183349609376,772212,normal,True,False,True,False,True,True,2,,,,772212,0.9819183349609376,991.5698943186152,510.64653747934506,383.6813362133715,1,1,1023,767,1023,767,isic2018,isic2018_ISIC_0010189,../data/isic2018/images/ISIC_0010189.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0010189.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0010189.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0010189.npy,0.6866306662559509,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0010189.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0010189.png,49299,0.0163289308547973,0.0064146360382437,0.0064146360382437,0.0057283239439129,0.0071169049479067,0.0058684642426669,0.2498865574598312
ISIC_0010215,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2132377624511718,167697,normal,True,False,False,False,False,False,0,,,,167697,0.2132377624511718,462.0805686603285,432.908161744098,362.9208393710084,171,159,674,605,504,447,isic2018,isic2018_ISIC_0010215,../data/isic2018/images/ISIC_0010215.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0010215.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0010215.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0010215.npy,0.0673810243606567,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0010215.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0010215.png,10698,0.1107683703303337,0.0122018326073884,0.0122018326073884,0.0280084051191806,0.0491485297679901,0.0415271744132041,0.3933310508728027
ISIC_0014839,True,True,4441,6622,29408302,1.491105606845305,4441,6622,0.1395181537512774,4102992,normal,True,False,False,False,False,False,0,,,,4102992,0.1395181537512774,2285.6271931642777,3925.227676778312,1459.7465220502502,2794,139,5069,2775,2276,2637,isic2018,isic2018_ISIC_0014839,../data/isic2018/images/ISIC_0014839.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014839.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014839.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014839.npy,0.0274257380515337,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014839.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014839.png,7005,0.173733040690422,0.0556054860353469,0.0556054860353469,0.0882289186120033,0.1204527840018272,0.103037491440773,0.2927247881889343
ISIC_0013229,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0541185618606406,660908,normal,True,False,False,False,False,False,0,,,,660908,0.0541185618606406,917.3299303041556,2300.8188809940266,2103.7835674556823,1809,1558,2747,2558,939,1001,isic2018,isic2018_ISIC_0013229,../data/isic2018/images/ISIC_0013229.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013229.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013229.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013229.npy,0.2106879949569702,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013229.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013229.png,2728,0.1484604179859161,0.0671813860535621,0.0671813860535621,0.0758809372782707,0.0992905050516128,0.0854444727301597,0.1946323812007904
ISIC_0012299,True,True,2000,3008,6016000,1.504,2000,3008,0.1765302526595744,1062006,normal,True,False,False,False,False,False,0,,,,1062006,0.1765302526595744,1162.8362034035624,1488.5742387519467,1044.344131765734,894,516,2115,1656,1222,1141,isic2018,isic2018_ISIC_0012299,../data/isic2018/images/ISIC_0012299.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012299.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012299.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012299.npy,0.0016659058164805,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012299.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012299.png,8855,0.1145115718245506,0.0333543308079242,0.0333543308079242,0.0593211948871612,0.0752086713910102,0.0668868795037269,0.2224417179822921
ISIC_0010032,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1317532857259114,103615,normal,True,False,False,False,False,False,0,,,,103615,0.1317532857259114,363.21717391628647,478.7097717511944,324.828885779086,321,47,639,570,319,524,isic2018,isic2018_ISIC_0010032,../data/isic2018/images/ISIC_0010032.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0010032.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0010032.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0010032.npy,0.8991084098815918,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0010032.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0010032.png,6604,0.1753482669591903,0.0171988755464553,0.0171988755464553,0.027687506750226,0.0437992848455905,0.0397940315306186,0.3997941613197326
ISIC_0000075,True,True,767,1022,783874,1.332464146023468,767,1022,0.6189094165643968,485147,normal,True,False,False,False,False,False,0,,,,485147,0.6189094165643968,785.944238104479,512.0838900374525,380.094196192082,76,1,941,762,866,762,isic2018,isic2018_ISIC_0000075,../data/isic2018/images/ISIC_0000075.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0000075.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0000075.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0000075.npy,0.2414582073688507,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0000075.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0000075.png,31057,0.0509063974022865,0.0112497573718428,0.0112497573718428,0.0184012111276388,0.0261914301663637,0.0221867524087429,0.2229079902172088
ISIC_0014076,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.6399343805026833,7815022,normal,True,True,True,False,False,True,2,,,,7815022,0.6399343805026833,3154.424678665712,2031.5122801957564,1327.921820309655,202,0,3852,2847,3651,2848,isic2018,isic2018_ISIC_0014076,../data/isic2018/images/ISIC_0014076.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014076.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014076.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014076.npy,0.0002998898271471,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014076.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014076.png,32130,0.100280113518238,0.0135518908500671,0.0135518908500671,0.0236860197037458,0.0216514989733696,0.0185552760958671,0.168593168258667
ISIC_0000060,True,True,1129,1504,1698016,1.3321523472099204,1129,1504,0.505168973672804,857785,normal,True,False,False,False,False,False,0,,,,857785,0.505168973672804,1045.0673580591117,636.6247264757486,613.4872468042691,112,94,1152,1118,1041,1025,isic2018,isic2018_ISIC_0000060,../data/isic2018/images/ISIC_0000060.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0000060.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0000060.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0000060.npy,0.1894550025463104,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0000060.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0000060.png,25354,0.0406641960144043,0.0077620251104235,0.0077620251104235,0.0167217664420604,0.024973627179861,0.0214791987091302,0.3428853154182434
ISIC_0012369,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1371725575947509,1675182,normal,True,False,False,False,False,False,0,,,,1675182,0.1371725575947509,1460.4478652209873,2232.840118267746,1743.294060585656,1398,1032,3026,2353,1629,1322,isic2018,isic2018_ISIC_0012369,../data/isic2018/images/ISIC_0012369.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012369.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012369.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012369.npy,0.0018692885059863,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012369.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012369.png,6883,0.096905417740345,0.0171003099530935,0.0171003099530935,0.0415906235575675,0.0699962452054023,0.0601265728473663,0.3171916902065277
ISIC_0000282,True,True,768,1024,786432,1.3333333333333333,768,1024,0.428235371907552,336778,normal,True,True,False,False,False,True,1,,,,336778,0.428235371907552,654.8275096518308,459.6463664491149,340.06750144011784,100,0,806,695,707,696,isic2018,isic2018_ISIC_0000282,../data/isic2018/images/ISIC_0000282.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0000282.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0000282.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0000282.npy,0.1453679949045181,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0000282.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0000282.png,21507,0.1730599403381347,0.0093629453331232,0.0093629453331232,0.0204195193946361,0.0313666276633739,0.0271970871835947,0.1618663519620895
ISIC_0000215,True,True,674,962,648388,1.427299703264095,674,962,0.7340944002665071,475978,normal,True,False,True,False,False,True,1,,,,475978,0.7340944002665071,778.4818636448464,432.7766094231246,339.1994461928913,1,2,904,673,904,672,isic2018,isic2018_ISIC_0000215,../data/isic2018/images/ISIC_0000215.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0000215.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0000215.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0000215.npy,0.7796087861061096,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0000215.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0000215.png,36824,0.0599065832793712,0.0113689005374908,0.0113689005374908,0.0187296662479639,0.0242108888924121,0.0202831514179706,0.392624169588089
ISIC_0015485,True,True,4439,6648,29510472,1.4976346023879252,4439,6648,0.6193638651391276,18277720,normal,True,True,True,False,False,True,2,,,,18277720,0.6193638651391276,4824.097417299611,2792.3746068984533,2239.951323250384,361,0,5332,4438,4972,4439,isic2018,isic2018_ISIC_0015485,../data/isic2018/images/ISIC_0015485.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0015485.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0015485.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0015485.npy,0.7982484698295593,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0015485.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0015485.png,31063,0.0860509276390075,0.0089401789009571,0.0089401789009571,0.0164968557655811,0.0246876236051321,0.020890075713396,0.2167620509862899
